application_id,loan_id,vintage,split,utilization,late_payments,debt_to_income,bureau_age_months,income_band,audit_group,channel,raw_pd,calibrated_pd,challenger_pd,lgd,ead,observed_default,reason_codes,provenance
SYN-APP-03995,SYN-LOAN-03995,2029-10,train,0.5433,0,0.5837,118,middle,Synthetic group B,direct,0.108698,0.105481,0.119888,0.4395,14132,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-03996,SYN-LOAN-03996,2029-10,train,0.7272,1,0.2975,150,lower,Synthetic group C,marketplace,0.233836,0.213099,0.212614,0.295,14413,false,HIGH_UTILIZATION|LOWER_INCOME_BAND,synthetic
SYN-APP-03997,SYN-LOAN-03997,2029-10,train,0.3034,1,0.3996,96,lower,Synthetic group C,direct,0.108676,0.105461,0.110766,0.4815,22606,false,LOWER_INCOME_BAND,synthetic
SYN-APP-03998,SYN-LOAN-03998,2029-10,train,0.3621,0,0.6544,68,middle,Synthetic group B,marketplace,0.086886,0.086722,0.101582,0.439,23530,true,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-03999,SYN-LOAN-03999,2029-10,train,0.2097,3,0.5751,98,lower,Synthetic group A,direct,0.211399,0.193803,0.19315,0.549,27871,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04000,SYN-LOAN-04000,2029-10,train,0.7068,0,0.3272,41,highest,Synthetic group C,partner,0.102304,0.099982,0.111213,0.6574,23557,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04001,SYN-LOAN-04001,2029-11,train,0.6046,0,0.4584,61,middle,Synthetic group A,direct,0.134545,0.127708,0.137739,0.6822,18688,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04002,SYN-LOAN-04002,2029-11,train,0.0754,1,0.273,83,upper,Synthetic group C,direct,0.025401,0.033845,0.038915,0.2828,15159,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04003,SYN-LOAN-04003,2029-11,train,0.1293,2,0.0881,67,upper,Synthetic group C,partner,0.037285,0.044065,0.044277,0.4197,27116,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04004,SYN-LOAN-04004,2029-11,train,0.4748,4,0.1086,96,lower,Synthetic group C,direct,0.326735,0.292992,0.275063,0.4358,24182,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04005,SYN-LOAN-04005,2029-11,train,0.4442,1,0.5967,94,lower,Synthetic group A,partner,0.196573,0.181052,0.186457,0.2804,6504,true,HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04006,SYN-LOAN-04006,2029-11,train,0.7498,1,0.2513,179,upper,Synthetic group A,direct,0.115337,0.11119,0.120101,0.4319,26360,true,HIGH_UTILIZATION,synthetic
SYN-APP-04007,SYN-LOAN-04007,2029-11,train,0.8008,1,0.2629,162,middle,Synthetic group B,partner,0.179361,0.16625,0.170875,0.6691,15440,true,HIGH_UTILIZATION,synthetic
SYN-APP-04008,SYN-LOAN-04008,2029-11,train,0.3266,3,0.6625,99,middle,Synthetic group C,partner,0.212182,0.194476,0.198132,0.4728,16110,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04009,SYN-LOAN-04009,2029-11,train,0.5174,1,0.4049,94,middle,Synthetic group B,marketplace,0.129297,0.123196,0.130717,0.5208,15204,true,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04010,SYN-LOAN-04010,2029-11,train,0.232,0,0.5434,73,upper,Synthetic group C,direct,0.039452,0.045929,0.059641,0.3936,29268,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04011,SYN-LOAN-04011,2029-11,train,0.3824,2,0.1215,99,middle,Synthetic group A,direct,0.091557,0.090739,0.091707,0.6264,20367,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04012,SYN-LOAN-04012,2029-11,train,0.5236,1,0.3876,136,lower,Synthetic group A,direct,0.165213,0.154083,0.158177,0.2976,22236,false,LOWER_INCOME_BAND,synthetic
SYN-APP-04013,SYN-LOAN-04013,2029-11,train,0.8283,1,0.5826,84,middle,Synthetic group C,partner,0.333013,0.298391,0.298609,0.3068,9858,true,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04014,SYN-LOAN-04014,2029-11,train,0.077,3,0.5113,145,middle,Synthetic group A,partner,0.07953,0.080396,0.087036,0.6198,1644,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04015,SYN-LOAN-04015,2029-11,train,0.5907,1,0.6677,29,upper,Synthetic group C,partner,0.205461,0.188697,0.19782,0.5645,10377,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04016,SYN-LOAN-04016,2029-11,train,0.2157,1,0.2538,56,highest,Synthetic group B,partner,0.032791,0.0402,0.046661,0.5219,7760,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04017,SYN-LOAN-04017,2029-11,train,0.7438,3,0.6236,122,upper,Synthetic group C,marketplace,0.381133,0.339775,0.335399,0.4933,1724,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04018,SYN-LOAN-04018,2029-11,train,0.7403,0,0.3402,162,middle,Synthetic group C,direct,0.117344,0.112915,0.123795,0.3483,17991,false,HIGH_UTILIZATION,synthetic
SYN-APP-04019,SYN-LOAN-04019,2029-11,train,0.4387,2,0.1888,108,upper,Synthetic group C,marketplace,0.086985,0.086807,0.090932,0.2833,13190,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04020,SYN-LOAN-04020,2029-11,train,0.6521,1,0.5095,158,upper,Synthetic group C,marketplace,0.130349,0.1241,0.136675,0.5372,14952,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04021,SYN-LOAN-04021,2029-11,train,0.0451,1,0.1064,132,middle,Synthetic group B,direct,0.020252,0.029416,0.030053,0.3309,17802,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04022,SYN-LOAN-04022,2029-11,train,0.118,0,0.1681,104,upper,Synthetic group A,direct,0.015291,0.02515,0.02913,0.4058,14714,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04023,SYN-LOAN-04023,2029-11,train,0.3719,4,0.6032,161,upper,Synthetic group C,direct,0.203594,0.187091,0.190759,0.3442,7839,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04024,SYN-LOAN-04024,2029-11,train,0.4614,4,0.6836,154,middle,Synthetic group C,marketplace,0.336498,0.301388,0.297328,0.3336,28945,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04025,SYN-LOAN-04025,2029-11,train,0.0388,2,0.4872,13,middle,Synthetic group A,direct,0.076712,0.077973,0.083541,0.3402,15163,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04026,SYN-LOAN-04026,2029-11,train,0.1364,4,0.6487,131,upper,Synthetic group B,direct,0.131352,0.124963,0.131788,0.4727,27303,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04027,SYN-LOAN-04027,2029-11,train,0.8235,0,0.6699,136,middle,Synthetic group C,direct,0.228089,0.208156,0.219581,0.496,18013,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04028,,2029-11,train,0.86,2,0.3995,55,lower,Synthetic group B,partner,0.537262,0.474045,0.452508,0.5597,2059,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04029,,2029-11,train,0.9663,3,0.5769,10,middle,Synthetic group A,marketplace,0.700088,0.614075,0.585061,0.6994,25070,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04030,,2029-11,train,0.7094,3,0.6081,38,middle,Synthetic group C,direct,0.501784,0.443534,0.42776,0.4679,16044,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04031,SYN-LOAN-04031,2029-11,train,0.828,0,0.2426,148,upper,Synthetic group A,partner,0.108081,0.10495,0.115667,0.3321,7691,false,HIGH_UTILIZATION,synthetic
SYN-APP-04032,SYN-LOAN-04032,2029-11,train,0.1093,3,0.3844,19,upper,Synthetic group A,direct,0.091193,0.090426,0.093345,0.4036,8158,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04033,SYN-LOAN-04033,2029-11,train,0.4118,3,0.5823,150,middle,Synthetic group B,partner,0.202863,0.186462,0.190368,0.601,13866,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04034,SYN-LOAN-04034,2029-11,train,0.8057,0,0.4759,113,middle,Synthetic group A,partner,0.191169,0.176405,0.18564,0.5962,21273,false,HIGH_UTILIZATION,synthetic
SYN-APP-04035,SYN-LOAN-04035,2029-11,train,0.4545,2,0.688,77,upper,Synthetic group A,direct,0.181577,0.168156,0.17741,0.4987,6548,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04036,,2029-11,train,0.722,4,0.5717,45,upper,Synthetic group A,marketplace,0.526923,0.465154,0.446498,0.4354,14038,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04037,SYN-LOAN-04037,2029-11,train,0.2297,4,0.4508,116,lower,Synthetic group B,direct,0.254203,0.230615,0.223409,0.6814,2156,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04038,SYN-LOAN-04038,2029-11,train,0.0437,0,0.3289,92,lower,Synthetic group C,direct,0.032835,0.040238,0.045552,0.4757,21149,false,LOWER_INCOME_BAND,synthetic
SYN-APP-04039,SYN-LOAN-04039,2029-11,train,0.4771,4,0.2268,158,middle,Synthetic group C,marketplace,0.220197,0.201369,0.195717,0.6742,9154,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04040,SYN-LOAN-04040,2029-11,train,0.2767,1,0.257,16,upper,Synthetic group B,direct,0.057489,0.061441,0.066959,0.3306,8846,false,SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04041,SYN-LOAN-04041,2029-11,train,0.3699,1,0.5785,93,upper,Synthetic group A,partner,0.083837,0.084099,0.097389,0.5409,14763,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04042,,2029-11,train,0.8162,4,0.6097,39,middle,Synthetic group A,partner,0.67824,0.595286,0.566302,0.2875,4965,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04043,SYN-LOAN-04043,2029-11,train,0.2259,1,0.3192,82,upper,Synthetic group A,direct,0.041911,0.048044,0.055605,0.6203,18443,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04044,SYN-LOAN-04044,2029-11,train,0.6215,4,0.3084,111,upper,Synthetic group A,partner,0.307218,0.276207,0.267792,0.2954,7031,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04045,SYN-LOAN-04045,2029-11,train,0.2828,3,0.5424,141,middle,Synthetic group A,partner,0.145125,0.136807,0.14232,0.595,3967,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04046,SYN-LOAN-04046,2029-11,train,0.603,1,0.5581,19,middle,Synthetic group B,direct,0.241666,0.219833,0.223214,0.5862,5492,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04047,SYN-LOAN-04047,2029-11,train,0.1953,0,0.1537,122,lower,Synthetic group B,direct,0.036103,0.043049,0.046255,0.524,5469,false,LOWER_INCOME_BAND,synthetic
SYN-APP-04048,,2029-11,train,0.6865,3,0.6096,174,lower,Synthetic group A,partner,0.464176,0.411192,0.398279,0.3125,10322,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04049,SYN-LOAN-04049,2029-11,train,0.3821,3,0.1966,23,middle,Synthetic group C,direct,0.186899,0.172733,0.167449,0.6972,2528,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04050,SYN-LOAN-04050,2029-11,train,0.7927,3,0.5572,129,upper,Synthetic group B,partner,0.388011,0.34569,0.339876,0.3514,4845,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04051,SYN-LOAN-04051,2029-11,train,0.952,0,0.3203,88,lower,Synthetic group B,partner,0.34218,0.306275,0.301111,0.6308,13442,false,HIGH_UTILIZATION|LOWER_INCOME_BAND,synthetic
SYN-APP-04052,SYN-LOAN-04052,2029-11,train,0.1646,1,0.1782,147,middle,Synthetic group C,partner,0.029782,0.037612,0.041447,0.5685,14247,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04053,SYN-LOAN-04053,2029-11,train,0.747,1,0.6515,164,middle,Synthetic group A,direct,0.237674,0.2164,0.225145,0.573,21983,true,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04054,SYN-LOAN-04054,2029-11,train,0.0529,2,0.3323,17,upper,Synthetic group A,direct,0.049704,0.054745,0.058863,0.4207,27394,false,RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04055,SYN-LOAN-04055,2029-11,train,0.221,0,0.1666,129,middle,Synthetic group B,marketplace,0.024648,0.033198,0.038187,0.5892,7046,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04056,,2029-11,train,0.9012,4,0.5763,156,lower,Synthetic group B,partner,0.720633,0.631745,0.599776,0.5426,2170,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04057,,2029-11,train,0.8228,4,0.1776,104,middle,Synthetic group A,direct,0.48055,0.425273,0.402174,0.385,9733,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04058,SYN-LOAN-04058,2029-11,train,0.4499,2,0.444,157,highest,Synthetic group C,marketplace,0.082497,0.082947,0.094295,0.5444,20691,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04059,SYN-LOAN-04059,2029-11,train,0.371,3,0.6183,52,upper,Synthetic group C,direct,0.209111,0.191835,0.195405,0.607,8537,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04060,SYN-LOAN-04060,2029-11,train,0.3532,2,0.2154,96,middle,Synthetic group C,direct,0.095902,0.094476,0.096986,0.5367,12370,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04061,SYN-LOAN-04061,2029-11,train,0.1206,4,0.5326,10,middle,Synthetic group C,partner,0.209293,0.191992,0.188811,0.5896,7408,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04062,SYN-LOAN-04062,2029-11,train,0.9361,2,0.2554,172,highest,Synthetic group C,direct,0.22013,0.201312,0.204671,0.5605,8939,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04063,,2029-11,train,0.9182,4,0.6831,143,lower,Synthetic group A,partner,0.767596,0.672132,0.639207,0.6378,7625,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04064,SYN-LOAN-04064,2029-11,train,0.616,1,0.6358,91,middle,Synthetic group A,marketplace,0.216247,0.197973,0.205794,0.6062,21647,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04065,,2029-11,train,0.8555,2,0.1518,13,lower,Synthetic group B,partner,0.492358,0.435428,0.411231,0.6642,26007,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY|LOWER_INCOME_BAND,synthetic
SYN-APP-04066,SYN-LOAN-04066,2029-11,train,0.7669,2,0.4323,124,upper,Synthetic group A,marketplace,0.249422,0.226503,0.228897,0.6516,5992,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04067,SYN-LOAN-04067,2029-11,train,0.4888,0,0.6587,171,highest,Synthetic group B,partner,0.052235,0.056922,0.077154,0.5397,15630,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04068,SYN-LOAN-04068,2029-11,train,0.1196,1,0.5783,95,middle,Synthetic group A,direct,0.053632,0.058123,0.069499,0.6723,15961,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04069,SYN-LOAN-04069,2029-11,train,0.3033,3,0.2435,177,upper,Synthetic group A,marketplace,0.073144,0.074903,0.079203,0.4866,8332,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04070,SYN-LOAN-04070,2029-11,train,0.6262,1,0.6778,81,middle,Synthetic group B,partner,0.2386,0.217196,0.224371,0.6832,29878,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04071,,2029-11,train,0.7204,4,0.264,49,middle,Synthetic group A,partner,0.487902,0.431596,0.408268,0.3645,7431,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04072,SYN-LOAN-04072,2029-11,train,0.8933,0,0.1707,26,upper,Synthetic group B,direct,0.178924,0.165875,0.169805,0.5563,20096,false,HIGH_UTILIZATION,synthetic
SYN-APP-04073,SYN-LOAN-04073,2029-11,train,0.1367,0,0.2268,37,upper,Synthetic group C,direct,0.022716,0.031536,0.036739,0.585,21189,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04074,SYN-LOAN-04074,2029-11,train,0.5205,3,0.1402,41,upper,Synthetic group B,partner,0.18494,0.171048,0.166958,0.3026,19363,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04075,SYN-LOAN-04075,2029-11,train,0.8225,0,0.3746,76,highest,Synthetic group C,direct,0.130019,0.123816,0.135979,0.3589,7684,true,HIGH_UTILIZATION,synthetic
SYN-APP-04076,SYN-LOAN-04076,2029-11,train,0.3796,0,0.3479,89,upper,Synthetic group A,direct,0.044043,0.049877,0.060768,0.3535,29367,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04077,SYN-LOAN-04077,2029-11,train,0.7795,0,0.4941,150,upper,Synthetic group A,partner,0.127364,0.121533,0.136258,0.4196,21883,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04078,SYN-LOAN-04078,2029-11,train,0.0817,0,0.495,36,middle,Synthetic group C,marketplace,0.036241,0.043167,0.053191,0.6394,23037,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04079,SYN-LOAN-04079,2029-11,train,0.6546,0,0.3016,59,middle,Synthetic group B,partner,0.128416,0.122437,0.129818,0.6765,7830,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04080,SYN-LOAN-04080,2029-11,train,0.696,0,0.6054,61,middle,Synthetic group A,direct,0.199614,0.183668,0.193569,0.3102,14346,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04081,SYN-LOAN-04081,2029-11,train,0.5198,3,0.0969,88,middle,Synthetic group A,direct,0.189727,0.175165,0.169525,0.5748,25485,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04082,SYN-LOAN-04082,2029-11,train,0.3389,2,0.5402,79,middle,Synthetic group C,partner,0.144299,0.136098,0.142633,0.4675,5443,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04083,SYN-LOAN-04083,2029-11,train,0.1045,0,0.5349,97,middle,Synthetic group C,direct,0.032221,0.03971,0.051527,0.381,27381,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04084,SYN-LOAN-04084,2029-11,train,0.5665,3,0.667,153,middle,Synthetic group B,direct,0.309587,0.278245,0.277959,0.6207,27127,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04085,SYN-LOAN-04085,2029-11,train,0.3221,3,0.5153,18,highest,Synthetic group C,direct,0.151865,0.142604,0.147539,0.4639,17386,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04086,SYN-LOAN-04086,2029-11,train,0.3791,4,0.286,119,middle,Synthetic group A,direct,0.210386,0.192932,0.187899,0.6882,11224,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04087,SYN-LOAN-04087,2029-11,train,0.4045,1,0.4089,71,middle,Synthetic group B,direct,0.104473,0.101847,0.109574,0.3605,5986,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04088,,2029-11,train,0.9412,4,0.4856,147,upper,Synthetic group C,direct,0.559999,0.4936,0.473807,0.3059,10122,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04089,SYN-LOAN-04089,2029-11,train,0.2382,2,0.6316,102,upper,Synthetic group B,direct,0.088609,0.088204,0.100092,0.3638,10127,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04090,SYN-LOAN-04090,2029-11,train,0.1758,0,0.2778,9,middle,Synthetic group C,direct,0.039789,0.046218,0.051984,0.3339,3308,false,SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04091,SYN-LOAN-04091,2029-11,train,0.8062,3,0.6137,102,highest,Synthetic group A,marketplace,0.384402,0.342586,0.338795,0.4942,10780,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04092,,2029-11,train,0.805,2,0.4387,106,lower,Synthetic group A,partner,0.458408,0.406231,0.391504,0.6333,19880,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04093,SYN-LOAN-04093,2029-11,train,0.5765,4,0.2673,11,highest,Synthetic group A,partner,0.300768,0.27066,0.260921,0.6415,16517,false,RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04094,SYN-LOAN-04094,2029-11,train,0.1874,1,0.4928,176,middle,Synthetic group A,partner,0.042839,0.048842,0.060143,0.4742,2131,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04095,,2029-11,train,0.9547,0,0.6282,68,lower,Synthetic group C,marketplace,0.462612,0.409847,0.40238,0.3083,18015,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04096,SYN-LOAN-04096,2029-11,train,0.0944,0,0.4767,51,upper,Synthetic group A,partner,0.02641,0.034712,0.045335,0.478,10950,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04097,SYN-LOAN-04097,2029-11,train,0.31,2,0.5043,92,highest,Synthetic group A,direct,0.076761,0.078014,0.088905,0.6919,24525,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04098,SYN-LOAN-04098,2029-11,train,0.5438,1,0.6708,43,middle,Synthetic group A,partner,0.220111,0.201295,0.208395,0.4824,12874,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04099,SYN-LOAN-04099,2029-11,train,0.5012,3,0.3787,75,upper,Synthetic group A,partner,0.205029,0.188325,0.18836,0.6054,9970,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04100,SYN-LOAN-04100,2029-11,train,0.3245,3,0.0853,176,middle,Synthetic group A,marketplace,0.082766,0.083179,0.08292,0.4252,6267,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04101,SYN-LOAN-04101,2029-11,train,0.2439,2,0.1689,29,upper,Synthetic group A,direct,0.066218,0.068948,0.070835,0.5266,2460,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04102,SYN-LOAN-04102,2029-11,train,0.7615,3,0.2184,122,middle,Synthetic group A,partner,0.332109,0.297614,0.287238,0.5234,25747,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04103,SYN-LOAN-04103,2029-11,train,0.6543,3,0.5397,176,middle,Synthetic group B,partner,0.30949,0.278161,0.276155,0.6033,16644,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04104,SYN-LOAN-04104,2029-11,train,0.1028,2,0.3024,20,lower,Synthetic group A,direct,0.107805,0.104712,0.103954,0.4939,27066,true,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04105,SYN-LOAN-04105,2029-11,train,0.6009,2,0.2611,33,upper,Synthetic group B,direct,0.187427,0.173187,0.173473,0.3944,19927,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04106,SYN-LOAN-04106,2029-11,train,0.9283,0,0.1673,103,upper,Synthetic group C,direct,0.150428,0.141368,0.148291,0.6032,3801,false,HIGH_UTILIZATION,synthetic
SYN-APP-04107,SYN-LOAN-04107,2029-11,train,0.15,1,0.2398,167,lower,Synthetic group C,marketplace,0.044605,0.050361,0.054259,0.6662,16729,false,LOWER_INCOME_BAND,synthetic
SYN-APP-04108,SYN-LOAN-04108,2029-11,train,0.5734,4,0.347,99,highest,Synthetic group A,partner,0.250237,0.227204,0.223826,0.3016,10340,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04109,SYN-LOAN-04109,2029-11,train,0.5457,4,0.2058,46,middle,Synthetic group A,partner,0.345457,0.309093,0.293357,0.5323,28566,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04110,SYN-LOAN-04110,2029-11,train,0.5958,1,0.3659,94,upper,Synthetic group B,partner,0.118717,0.114097,0.122925,0.3794,29260,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04111,SYN-LOAN-04111,2029-11,train,0.6807,0,0.2305,21,upper,Synthetic group B,partner,0.112973,0.109157,0.116487,0.5468,11366,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04112,SYN-LOAN-04112,2029-11,train,0.1091,2,0.6438,54,middle,Synthetic group B,direct,0.097126,0.095529,0.104678,0.4106,27316,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04113,SYN-LOAN-04113,2029-11,train,0.5884,2,0.1896,86,lower,Synthetic group B,direct,0.254863,0.231182,0.223585,0.6287,15073,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04114,SYN-LOAN-04114,2029-11,train,0.0813,2,0.5851,135,middle,Synthetic group B,marketplace,0.062023,0.06534,0.075482,0.5725,9904,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04115,SYN-LOAN-04115,2029-11,train,0.1629,3,0.3585,57,upper,Synthetic group C,partner,0.089047,0.088581,0.091976,0.6992,14180,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04116,SYN-LOAN-04116,2029-11,train,0.8124,2,0.4603,129,upper,Synthetic group B,partner,0.279409,0.252292,0.253654,0.6551,4969,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
